Actual,Predicted,Continent
7.018608570098877,6.421477644396207,Europe
5.154595375061035,5.511641630091365,Europe
1.12629234790802,2.098376620009305,Asia
8.53862190246582,8.92993920856809,Europe
7.691962242126465,8.005312034627403,Asia
1.019553065299988,2.234943734650574,Asia
8.449371337890625,8.322951453619533,Europe
1.783844113349915,2.7787570219266975,Asia
4.904990673065186,5.100005183628627,North America
5.554018974304199,5.75409496025812,Europe
35.15387344360352,36.70600115174339,Asia
6.125661849975586,6.297626322394155,Europe
4.997847080230713,3.7841768649967893,Africa
1.059866905212402,1.3563397927218017,North America
0.2789586782455444,0.6995888043926467,North America
0.1359763294458389,0.13039737260722306,Africa
25.97888565063477,19.711248728695022,Asia
15.08577251434326,12.23186123190573,Asia
0.2513646185398102,0.3492586901568704,Africa
